1.00,1,0.00
2.00,1,0.04
3.00,1,0.09
4.00,1,0.07
5.00,1,0.60
6.00,1,0.32
7.00,1,0.46
8.00,1,0.43
9.00,1,1.02
10.00,1,0.42
11.00,1,1.20
1.00,2,0.00
2.00,2,0.04
3.00,2,0.11
4.00,2,0.07
5.00,2,0.20
6.00,2,0.15
7.00,2,0.33
8.00,2,0.74
9.00,2,0.53
10.00,2,0.45
11.00,2,0.95
1.00,3,0.00
2.00,3,0.05
3.00,3,0.12
4.00,3,0.16
5.00,3,0.38
6.00,3,0.32
7.00,3,0.42
8.00,3,0.59
9.00,3,0.33
10.00,3,0.23
11.00,3,1.12
1.00,4,0.00
2.00,4,0.09
3.00,4,0.38
4.00,4,0.07
5.00,4,0.35
6.00,4,0.16
7.00,4,0.80
8.00,4,0.25
9.00,4,0.29
10.00,4,0.55
11.00,4,0.47
1.00,5,0.00
2.00,5,0.02
3.00,5,0.29
4.00,5,0.13
5.00,5,0.39
6.00,5,0.96
7.00,5,0.34
8.00,5,0.37
9.00,5,0.13
10.00,5,0.58
11.00,5,0.71
1.00,6,0.00
2.00,6,0.04
3.00,6,0.09
4.00,6,0.15
5.00,6,0.22
6.00,6,0.25
7.00,6,1.36
8.00,6,0.21
9.00,6,0.31
10.00,6,0.90
11.00,6,1.07
1.00,7,0.00
2.00,7,0.04
3.00,7,0.02
4.00,7,0.29
5.00,7,0.26
6.00,7,0.39
7.00,7,0.30
8.00,7,0.18
9.00,7,0.29
10.00,7,0.24
11.00,7,0.51
1.00,8,0.00
2.00,8,0.04
3.00,8,0.14
4.00,8,0.27
5.00,8,0.09
6.00,8,0.37
7.00,8,0.51
8.00,8,0.21
9.00,8,0.65
10.00,8,0.82
11.00,8,0.67
1.00,9,0.00
2.00,9,0.11
3.00,9,0.05
4.00,9,0.17
5.00,9,0.18
6.00,9,0.81
7.00,9,1.43
8.00,9,1.00
9.00,9,0.29
10.00,9,0.27
11.00,9,1.10
1.00,10,0.00
2.00,10,0.07
3.00,10,0.17
4.00,10,0.14
5.00,10,0.20
6.00,10,1.10
7.00,10,0.19
8.00,10,0.22
9.00,10,0.17
10.00,10,1.01
11.00,10,0.48

1.00,11,0.00
2.00,11,0.15
3.00,11,0.09
4.00,11,0.19
5.00,11,0.29
6.00,11,0.17
7.00,11,0.09
8.00,11,0.35
9.00,11,0.18
10.00,11,0.20
11.00,11,0.43
1.00,12,0.00
2.00,12,0.07
3.00,12,0.19
4.00,12,0.11
5.00,12,0.26
6.00,12,0.11
7.00,12,0.35
8.00,12,0.59
9.00,12,0.43
10.00,12,0.36
11.00,12,1.04
1.00,13,0.00
2.00,13,0.13
3.00,13,0.26
4.00,13,0.28
5.00,13,0.08
6.00,13,0.07
7.00,13,0.22
8.00,13,0.63
9.00,13,0.36
10.00,13,0.27
11.00,13,0.47
1.00,14,0.00
2.00,14,0.09
3.00,14,0.09
4.00,14,0.14
5.00,14,0.25
6.00,14,0.08
7.00,14,0.26
8.00,14,0.11
9.00,14,0.40
10.00,14,0.29
11.00,14,0.35
1.00,15,0.00
2.00,15,0.12
3.00,15,0.04
4.00,15,0.07
5.00,15,0.56
6.00,15,0.33
7.00,15,0.36
8.00,15,0.61
9.00,15,0.39
10.00,15,0.41
11.00,15,1.45
1.00,16,0.00
2.00,16,0.07
3.00,16,0.04
4.00,16,0.03
5.00,16,0.31
6.00,16,0.68
7.00,16,0.46
8.00,16,0.54
9.00,16,0.55
10.00,16,1.17
11.00,16,0.62
1.00,17,0.00
2.00,17,0.13
3.00,17,0.17
4.00,17,0.03
5.00,17,0.43
6.00,17,0.12
7.00,17,0.68
8.00,17,0.21
9.00,17,0.37
10.00,17,0.57
11.00,17,0.66
1.00,18,0.00
2.00,18,0.05
3.00,18,0.06
4.00,18,0.32
5.00,18,0.36
6.00,18,0.41
7.00,18,0.52
8.00,18,0.34
9.00,18,0.34
10.00,18,0.50
11.00,18,0.92
1.00,19,0.00
2.00,19,0.05
3.00,19,0.30
4.00,19,0.10
5.00,19,0.54
6.00,19,0.44
7.00,19,0.24
8.00,19,0.24
9.00,19,1.01
10.00,19,1.15
11.00,19,0.25
1.00,20,0.00
2.00,20,0.05
3.00,20,0.29
4.00,20,0.07
5.00,20,0.22
6.00,20,0.67
7.00,20,0.27
8.00,20,0.70
9.00,20,0.05
10.00,20,0.79
11.00,20,1.21
1.00,21,0.00
2.00,21,0.06
3.00,21,0.04
4.00,21,0.49
5.00,21,0.16
6.00,21,0.16
7.00,21,0.37
