1.00,1,0.00
2.00,1,0.13
3.00,1,0.09
4.00,1,0.19
5.00,1,0.04
6.00,1,0.13
7.00,1,0.34
8.00,1,0.74
9.00,1,0.31
10.00,1,0.52
11.00,1,0.63

1.00,2,0.00
2.00,2,0.04
3.00,2,0.10
4.00,2,0.24
5.00,2,0.09
6.00,2,0.16
7.00,2,0.29
8.00,2,0.29
9.00,2,0.08
10.00,2,0.36
11.00,2,4.29

1.00,3,0.00
2.00,3,0.05
3.00,3,0.07
4.00,3,0.23
5.00,3,0.11
6.00,3,0.17
7.00,3,0.05
8.00,3,0.07
9.00,3,0.56
10.00,3,1.49
11.00,3,0.25

1.00,4,0.00
2.00,4,0.03
3.00,4,0.01
4.00,4,0.10
5.00,4,0.23
6.00,4,0.14
7.00,4,0.38
8.00,4,0.16
9.00,4,0.28
10.00,4,0.83
11.00,4,0.24

1.00,5,0.00
2.00,5,0.05
3.00,5,0.03
4.00,5,0.15
5.00,5,0.09
6.00,5,0.12
7.00,5,0.45
8.00,5,0.08
9.00,5,2.04
10.00,5,0.11
11.00,5,0.31

1.00,6,0.00
2.00,6,0.03
3.00,6,0.04
4.00,6,0.11
5.00,6,0.06
6.00,6,0.16
7.00,6,0.89
8.00,6,0.21
9.00,6,0.15
10.00,6,0.53
11.00,6,0.14

1.00,7,0.00
2.00,7,0.91
3.00,7,0.23
4.00,7,0.08
5.00,7,0.09
6.00,7,0.36
7.00,7,0.28
8.00,7,0.40
9.00,7,0.41
10.00,7,0.25
11.00,7,0.35

1.00,8,0.00
2.00,8,0.03
3.00,8,0.04
4.00,8,0.15
5.00,8,0.18
6.00,8,0.23
7.00,8,0.74
8.00,8,0.68
9.00,8,0.49
10.00,8,0.35
11.00,8,0.56

1.00,9,0.00
2.00,9,0.04
3.00,9,0.09
4.00,9,0.16
5.00,9,0.29
6.00,9,0.06
7.00,9,0.42
8.00,9,0.14
9.00,9,0.37
10.00,9,1.81
11.00,9,0.30

1.00,10,0.00
2.00,10,0.03
3.00,10,0.08
4.00,10,0.32
5.00,10,0.24
6.00,10,0.41
7.00,10,0.27
8.00,10,0.23
9.00,10,0.45
10.00,10,0.45
11.00,10,0.62

1.00,11,0.00
2.00,11,0.13
3.00,11,0.12
4.00,11,0.18
5.00,11,0.51
6.00,11,0.40
7.00,11,0.64
8.00,11,0.40
9.00,11,0.18
10.00,11,0.47
11.00,11,0.45

1.00,12,0.00
2.00,12,0.07
3.00,12,0.73
4.00,12,0.20
5.00,12,0.10
6.00,12,0.13
7.00,12,0.25
8.00,12,1.36
9.00,12,0.29
10.00,12,1.53
11.00,12,0.43

1.00,13,0.00
2.00,13,0.06
3.00,13,0.09
4.00,13,0.08
5.00,13,0.09
6.00,13,0.17
7.00,13,0.52
8.00,13,0.13
9.00,13,0.10
10.00,13,0.09
11.00,13,1.52

1.00,14,0.00
2.00,14,0.10
3.00,14,0.10
4.00,14,0.19
5.00,14,0.51
6.00,14,0.47
7.00,14,0.21
8.00,14,0.15
9.00,14,0.32
10.00,14,0.30
11.00,14,0.51

1.00,15,0.00
2.00,15,0.04
3.00,15,0.01
4.00,15,0.30
5.00,15,0.35
6.00,15,0.24
7.00,15,0.15
8.00,15,0.26
9.00,15,0.10
10.00,15,0.38
11.00,15,0.43

1.00,16,0.00
2.00,16,0.05
3.00,16,0.06
4.00,16,0.12
5.00,16,0.37
6.00,16,0.33
7.00,16,0.51
8.00,16,0.31
9.00,16,1.04
10.00,16,0.38
11.00,16,0.83

1.00,17,0.00
2.00,17,0.05
3.00,17,0.04
4.00,17,0.16
5.00,17,0.13
6.00,17,0.07
7.00,17,0.07
8.00,17,0.10
9.00,17,0.60
10.00,17,0.42
11.00,17,0.43

1.00,18,0.07
2.00,18,0.03
3.00,18,0.04
4.00,18,0.21
5.00,18,0.11
6.00,18,0.41
7.00,18,0.11
8.00,18,0.40
9.00,18,0.30
10.00,18,0.21
11.00,18,0.35

1.00,19,0.00
2.00,19,0.05
3.00,19,0.05
4.00,19,0.05
5.00,19,0.13
6.00,19,0.17
7.00,19,0.60
8.00,19,0.72
9.00,19,1.67
10.00,19,0.10
11.00,19,1.23

1.00,20,0.00
2.00,20,0.03
3.00,20,0.04
4.00,20,0.12
5.00,20,0.14
6.00,20,0.06
7.00,20,0.52
8.00,20,0.22
9.00,20,0.11
10.00,20,0.62
11.00,20,0.12
